doc_id,citation_id,span_text,length,category,task3_file,task2_file
18720,[CITATION_8],"or repellent volatiles",22,short,task3/18720.label,task2/18720.in
18811,[CITATION_14],"; Caillaud and Via",18,short,task3/18811.label,task2/18811.in
18824,[CITATION_1],"Plomin.",7,very_short,task3/18824.label,task2/18824.in
18825,[CITATION_1],"This concept is studied in",26,short,task3/18825.label,task2/18825.in
18848,[CITATION_5],"and small mammals",17,short,task3/18848.label,task2/18848.in
18861,[CITATION_6],"have demonstrated that",22,short,task3/18861.label,task2/18861.in
18871,[CITATION_2],"and Diligent",12,very_short,task3/18871.label,task2/18871.in
18880,[CITATION_3],", Tcra FL",9,very_short,task3/18880.label,task2/18880.in
18880,[CITATION_4],", Foxp3 KO",10,very_short,task3/18880.label,task2/18880.in
18880,[CITATION_5],", G113Tg",8,very_short,task3/18880.label,task2/18880.in
18880,[CITATION_2],", Foxp3 eGFP-CreERT2",20,short,task3/18880.label,task2/18880.in
18880,[CITATION_6],"), Fox-p3 DTReGFP",17,short,task3/18880.label,task2/18880.in
18880,[CITATION_7],", and Tcra FL/Vα14i-StopF",25,short,task3/18880.label,task2/18880.in
18916,[CITATION_1],"Again, as we noted 50 See",25,short,task3/18916.label,task2/18916.in
18918,[CITATION_6],", supported neuronal survival",29,short,task3/18918.label,task2/18918.in
18935,[CITATION_2],"In line with Dunham et al.",26,short,task3/18935.label,task2/18935.in
18935,[CITATION_3],"and Wilson et al.",17,short,task3/18935.label,task2/18935.in
18945,[CITATION_1],"These have been described in",28,short,task3/18945.label,task2/18945.in
18968,[CITATION_5],", immunosuppression",19,short,task3/18968.label,task2/18968.in
18987,[CITATION_1],"for any x, y ∈ X, see.",22,short,task3/18987.label,task2/18987.in
18987,[CITATION_2],"for any x, y ∈ X, see.",22,short,task3/18987.label,task2/18987.in
18988,[CITATION_3],"Ar/ 39 Ar: 17.9 ± 0.5)",22,short,task3/18988.label,task2/18988.in
19034,[CITATION_3],"and GALEN",9,very_short,task3/19034.label,task2/19034.in
19057,[CITATION_2],"and Del Campo et al.",20,short,task3/19057.label,task2/19057.in
19163,[CITATION_5],"and Humbert et al.",18,short,task3/19163.label,task2/19163.in
19200,[CITATION_3],", and modified by",17,short,task3/19200.label,task2/19200.in
19229,[CITATION_5],", Xenopus ovaries",17,short,task3/19229.label,task2/19229.in
19339,[CITATION_1],"We have,",8,very_short,task3/19339.label,task2/19339.in
19345,[CITATION_2],"Galli (Paris, France)",21,short,task3/19345.label,task2/19345.in
19363,[CITATION_2],"and VL2",7,very_short,task3/19363.label,task2/19363.in
19366,[CITATION_2],"Reillo and Borrell, 2012;",25,short,task3/19366.label,task2/19366.in
19450,[CITATION_1],"Agria) as described by",22,short,task3/19450.label,task2/19450.in
19472,[CITATION_4],", Neoboutonia mannii",20,short,task3/19472.label,task2/19472.in
19472,[CITATION_5],", Trigonostemon howii",21,short,task3/19472.label,task2/19472.in
19474,[CITATION_1],", respectively).",16,short,task3/19474.label,task2/19474.in
19485,[CITATION_2],"and Hammers et al.",18,short,task3/19485.label,task2/19485.in
19491,[CITATION_2],"Smith and McKeown, 1995;",24,short,task3/19491.label,task2/19491.in
19519,[CITATION_1],"This recovers the result in",27,short,task3/19519.label,task2/19519.in
19552,[CITATION_5],"or mTOR/GCLc",12,very_short,task3/19552.label,task2/19552.in
19566,[CITATION_1],"DMSO was used as blank ).",25,short,task3/19566.label,task2/19566.in
19577,[CITATION_3],"and numerical experiments",25,short,task3/19577.label,task2/19577.in
19635,[CITATION_2],"as π − θ = 2ϕ.",14,very_short,task3/19635.label,task2/19635.in
19666,[CITATION_2],"(see also",9,very_short,task3/19666.label,task2/19666.in
19725,[CITATION_1],"Pelton.",7,very_short,task3/19725.label,task2/19725.in
19742,[CITATION_1],"Using the isomorphims in (1.",28,short,task3/19742.label,task2/19742.in
19782,[CITATION_1],"It should be stressed that h",28,short,task3/19782.label,task2/19782.in
19833,[CITATION_1],"The reputation of a cloud IP",28,short,task3/19833.label,task2/19833.in
19954,[CITATION_1],"It now remains to verify (2.",28,short,task3/19954.label,task2/19954.in
19956,[CITATION_1],"This task was used by",21,short,task3/19956.label,task2/19956.in
19962,[CITATION_1],"properties.",11,very_short,task3/19962.label,task2/19962.in
19981,[CITATION_1],"The SelMQC-CSI sequence and",27,short,task3/19981.label,task2/19981.in
20007,[CITATION_2],"As was shown by",15,short,task3/20007.label,task2/20007.in
20023,[CITATION_1],"Henderson, 2006).",17,short,task3/20023.label,task2/20023.in
20044,[CITATION_3],"and the 1",9,very_short,task3/20044.label,task2/20044.in
20045,[CITATION_1],"ϩ T cells.",10,very_short,task3/20045.label,task2/20045.in
20056,[CITATION_1],"Source: Author's based on",25,short,task3/20056.label,task2/20056.in
20061,[CITATION_1],"used to detect the A 3 region",29,short,task3/20061.label,task2/20061.in
20071,[CITATION_5],"), vasorelaxation factors",25,short,task3/20071.label,task2/20071.in
20071,[CITATION_6],", shear stress response",23,short,task3/20071.label,task2/20071.in
20127,[CITATION_3],"or coherent diffraction",23,short,task3/20127.label,task2/20127.in
20127,[CITATION_5],", atomic resolution imaging",27,short,task3/20127.label,task2/20127.in
20187,[CITATION_2],", IRMAs",7,very_short,task3/20187.label,task2/20187.in
20187,[CITATION_3],", and IFMAs",11,very_short,task3/20187.label,task2/20187.in
20201,[CITATION_1],"It remains to verify (4.",24,short,task3/20201.label,task2/20201.in
20241,[CITATION_2],"and variance of",15,short,task3/20241.label,task2/20241.in
20302,[CITATION_1],"news being disclosed.",21,short,task3/20302.label,task2/20302.in
20302,[CITATION_2],"news being disclosed.",21,short,task3/20302.label,task2/20302.in
20351,[CITATION_5],", Donahue",9,very_short,task3/20351.label,task2/20351.in
20351,[CITATION_6],"and Violante",12,very_short,task3/20351.label,task2/20351.in
20372,[CITATION_1],"Modeller program was used.",26,short,task3/20372.label,task2/20372.in
20372,[CITATION_2],"Modeller program was used.",26,short,task3/20372.label,task2/20372.in
20372,[CITATION_3],"Modeller program was used.",26,short,task3/20372.label,task2/20372.in
20408,[CITATION_1],"This is a well-known result",27,short,task3/20408.label,task2/20408.in
20428,[CITATION_2],", KRIGING",9,very_short,task3/20428.label,task2/20428.in
20478,[CITATION_1],"More details can be found in",28,short,task3/20478.label,task2/20478.in
20481,[CITATION_1],"Cho et al.",10,very_short,task3/20481.label,task2/20481.in
20491,[CITATION_2],", cross correlation",19,short,task3/20491.label,task2/20491.in
20547,[CITATION_1],"Spin is a model checker 2].",27,short,task3/20547.label,task2/20547.in
20555,[CITATION_1],"Definition 8.2 (see ).",22,short,task3/20555.label,task2/20555.in
20561,[CITATION_2],", such as anti-tumor",20,short,task3/20561.label,task2/20561.in
20561,[CITATION_3],", anti-inflammation",19,short,task3/20561.label,task2/20561.in
20561,[CITATION_7],"OMT can attenuate CCl",21,short,task3/20561.label,task2/20561.in
20576,[CITATION_1],"−1 km.",6,very_short,task3/20576.label,task2/20576.in
20596,[CITATION_4],", and",5,very_short,task3/20596.label,task2/20596.in
20598,[CITATION_1],"Gornall 1999; also see",22,short,task3/20598.label,task2/20598.in
20613,[CITATION_3],"FIRESTAR,",9,very_short,task3/20613.label,task2/20613.in
20613,[CITATION_4],"IBIS,",5,very_short,task3/20613.label,task2/20613.in
20613,[CITATION_5],"ConCavity,",10,very_short,task3/20613.label,task2/20613.in
20619,[CITATION_1],"in accordance with",18,short,task3/20619.label,task2/20619.in
20624,[CITATION_2],"(A), to Ab-MTL phases,",22,short,task3/20624.label,task2/20624.in
20624,[CITATION_3],"Braak-NFT stages,",17,short,task3/20624.label,task2/20624.in
20624,[CITATION_4],"and CERAD scores",16,short,task3/20624.label,task2/20624.in
20666,[CITATION_1],"See, e.g.,.",11,very_short,task3/20666.label,task2/20666.in
20681,[CITATION_1],"-/-mice.",8,very_short,task3/20681.label,task2/20681.in
20684,[CITATION_3],"and refinement using REFMAC5",28,short,task3/20684.label,task2/20684.in
20686,[CITATION_2],", [3],",6,very_short,task3/20686.label,task2/20686.in
20720,[CITATION_1],"Ref.)",5,very_short,task3/20720.label,task2/20720.in
20749,[CITATION_2],"and Birt-Hogg-Dube syndrome",27,short,task3/20749.label,task2/20749.in
20758,[CITATION_2],"or MitoSOX",10,very_short,task3/20758.label,task2/20758.in
20785,[CITATION_1],"Definition 3 (see ).",20,short,task3/20785.label,task2/20785.in
20814,[CITATION_1],"Explicitly,",11,very_short,task3/20814.label,task2/20814.in
20946,[CITATION_2],"or three times larger",21,short,task3/20946.label,task2/20946.in
21010,[CITATION_1],"These are enumerated in",23,short,task3/21010.label,task2/21010.in
21043,[CITATION_7],", breast cancer",15,short,task3/21043.label,task2/21043.in
21043,[CITATION_8],", cervical carcinoma",20,short,task3/21043.label,task2/21043.in
21043,[CITATION_11],", head and neck cancers",23,short,task3/21043.label,task2/21043.in
21043,[CITATION_12],", prostate cancer",17,short,task3/21043.label,task2/21043.in
21043,[CITATION_13],", renal carcinoma",17,short,task3/21043.label,task2/21043.in
21121,[CITATION_4],"and Liu et al.",14,very_short,task3/21121.label,task2/21121.in
21121,[CITATION_3],"Specifically, Brida et al.",26,short,task3/21121.label,task2/21121.in
21198,[CITATION_2],", Sparky",8,very_short,task3/21198.label,task2/21198.in
21276,[CITATION_2],"and Hu et al.,",14,very_short,task3/21276.label,task2/21276.in
21286,[CITATION_1],"Lemma 12 (see ).",16,short,task3/21286.label,task2/21286.in
21298,[CITATION_2],"as well as",10,very_short,task3/21298.label,task2/21298.in
21372,[CITATION_1],"Lemma 13 (see ).",16,short,task3/21372.label,task2/21372.in
21390,[CITATION_4],"and the Orbital Express",23,short,task3/21390.label,task2/21390.in
21416,[CITATION_10],", colon",7,very_short,task3/21416.label,task2/21416.in
21416,[CITATION_11],", lung",6,very_short,task3/21416.label,task2/21416.in
21416,[CITATION_12],", and ovarian carcinoma",23,short,task3/21416.label,task2/21416.in
21416,[CITATION_13],", non-small cell lung cancer",28,short,task3/21416.label,task2/21416.in
21459,[CITATION_1],"Theorem 15 (see ).",18,short,task3/21459.label,task2/21459.in
21484,[CITATION_4],"and Liu et al.",14,very_short,task3/21484.label,task2/21484.in
21484,[CITATION_2],"and emended by Ludwig et al.",28,short,task3/21484.label,task2/21484.in
21484,[CITATION_3],", Katayama et al.",17,short,task3/21484.label,task2/21484.in
21496,[CITATION_4],"A previous study",16,short,task3/21496.label,task2/21496.in
21557,[CITATION_2],"others (2010), and",18,short,task3/21557.label,task2/21557.in
21601,[CITATION_4],", antifungal",12,very_short,task3/21601.label,task2/21601.in
21601,[CITATION_5],"and antibacterial",17,short,task3/21601.label,task2/21601.in
21615,[CITATION_3],", and the references therein.",29,short,task3/21615.label,task2/21615.in
21622,[CITATION_1],"M=10.",5,very_short,task3/21622.label,task2/21622.in
21623,[CITATION_1],"Lemma 18 (see ).",16,short,task3/21623.label,task2/21623.in
21660,[CITATION_5],"Consequently,",13,very_short,task3/21660.label,task2/21660.in
21660,[CITATION_6],", Afghanistan",13,very_short,task3/21660.label,task2/21660.in
21660,[CITATION_9],", DEET-based soap",17,short,task3/21660.label,task2/21660.in
21660,[CITATION_10],", plant based repellant",23,short,task3/21660.label,task2/21660.in
21685,[CITATION_1],"See for more details.",21,short,task3/21685.label,task2/21685.in
21745,[CITATION_2],", ascorbate peroxidase (APX)",28,short,task3/21745.label,task2/21745.in
21853,[CITATION_8],"Thus, Klapper et al",19,short,task3/21853.label,task2/21853.in
21870,[CITATION_5],", and decamer channel",21,short,task3/21870.label,task2/21870.in
21874,[CITATION_2],"and Caldelli et al.",19,short,task3/21874.label,task2/21874.in
21909,[CITATION_5],", egg",5,very_short,task3/21909.label,task2/21909.in
21909,[CITATION_6],", or cow's milk",15,short,task3/21909.label,task2/21909.in
21957,[CITATION_3],"; CXCL12",8,very_short,task3/21957.label,task2/21957.in
21957,[CITATION_6],"; osteopontin",13,very_short,task3/21957.label,task2/21957.in
21957,[CITATION_2],"; SCF and its receptor c-Kit",28,short,task3/21957.label,task2/21957.in
21957,[CITATION_4],"; thrombopoietin",16,short,task3/21957.label,task2/21957.in
22041,[CITATION_1],"of the BPZ conformal block",26,short,task3/22041.label,task2/22041.in
22067,[CITATION_4],", and older adults",18,short,task3/22067.label,task2/22067.in
22112,[CITATION_4],"Booth et al",11,very_short,task3/22112.label,task2/22112.in
22135,[CITATION_2],"and Li's",8,very_short,task3/22135.label,task2/22135.in
22135,[CITATION_7],"and Li's",8,very_short,task3/22135.label,task2/22135.in
22158,[CITATION_2],", to marginalized communities",29,short,task3/22158.label,task2/22158.in
22158,[CITATION_3],"and to persuasion",17,short,task3/22158.label,task2/22158.in
22167,[CITATION_1],"Let us recall that, in",22,short,task3/22167.label,task2/22167.in
22333,[CITATION_2],"(United States) Booth et al",27,short,task3/22333.label,task2/22333.in
22333,[CITATION_4],"(Denmark) Apalset et al",23,short,task3/22333.label,task2/22333.in
22333,[CITATION_5],"(Norway) Chan et al",19,short,task3/22333.label,task2/22333.in
22358,[CITATION_2],", KP-N-SIFA",11,very_short,task3/22358.label,task2/22358.in
22358,[CITATION_3],", SK-N-DZ",9,very_short,task3/22358.label,task2/22358.in
22358,[CITATION_4],"and LAN-1",9,very_short,task3/22358.label,task2/22358.in
22384,[CITATION_2],"and a predictor of mortality.",29,short,task3/22384.label,task2/22384.in
22388,[CITATION_3],"and light emitting devices",26,short,task3/22388.label,task2/22388.in
22406,[CITATION_5],", an ellipse",12,very_short,task3/22406.label,task2/22406.in
22406,[CITATION_6],", or a hollow disc,",19,short,task3/22406.label,task2/22406.in
22406,[CITATION_11],", or a Laplacian,",17,short,task3/22406.label,task2/22406.in
22409,[CITATION_1],"S1D;.",5,very_short,task3/22409.label,task2/22409.in
22478,[CITATION_2],"With an optimized CMP process",29,short,task3/22478.label,task2/22478.in
22482,[CITATION_2],", a suppressor of both PTGS",27,short,task3/22482.label,task2/22482.in
22501,[CITATION_1],"(n) (t 0 ) are defined by",25,short,task3/22501.label,task2/22501.in
22514,[CITATION_2],"and Sugi et al.",15,short,task3/22514.label,task2/22514.in
22518,[CITATION_12],", TRAIL",7,very_short,task3/22518.label,task2/22518.in
22518,[CITATION_13],", and IGF-2",11,very_short,task3/22518.label,task2/22518.in
22518,[CITATION_11],"Cytokines such as RCAS",22,short,task3/22518.label,task2/22518.in
22569,[CITATION_5],", an ellipse",12,very_short,task3/22569.label,task2/22569.in
22569,[CITATION_6],", or a hollow disc,",19,short,task3/22569.label,task2/22569.in
22569,[CITATION_11],", or a Laplacian,",17,short,task3/22569.label,task2/22569.in
22603,[CITATION_1],"By, we know that",16,short,task3/22603.label,task2/22603.in
22603,[CITATION_2],"By, we know that",16,short,task3/22603.label,task2/22603.in
22635,[CITATION_1],"By using, (4) becomeŝ",21,short,task3/22635.label,task2/22635.in
22638,[CITATION_3],"Taking this into",16,short,task3/22638.label,task2/22638.in
22731,[CITATION_2],"Kaplan et. al.",14,very_short,task3/22731.label,task2/22731.in
22731,[CITATION_3],", and independently Cai",23,short,task3/22731.label,task2/22731.in
22764,[CITATION_7],"only 1 study",12,very_short,task3/22764.label,task2/22764.in
22796,[CITATION_3],"Adjacent Table 1 ].",19,short,task3/22796.label,task2/22796.in
22798,[CITATION_1],"As shown in,",12,very_short,task3/22798.label,task2/22798.in
22823,[CITATION_5],"and Waisbren and colleagues",27,short,task3/22823.label,task2/22823.in
22823,[CITATION_7],"and Fonnesbeck and colleagues",29,short,task3/22823.label,task2/22823.in
22823,[CITATION_9],"Jahja and colleagues",20,short,task3/22823.label,task2/22823.in
22833,[CITATION_2],"and swallowing dysfunction",26,short,task3/22833.label,task2/22833.in
22851,[CITATION_2],"S6B ). ).",9,very_short,task3/22851.label,task2/22851.in
22851,[CITATION_3],"S6B ). ).",9,very_short,task3/22851.label,task2/22851.in
22878,[CITATION_2],"S1 ) arranged into umbels",25,short,task3/22878.label,task2/22878.in
22885,[CITATION_2],"see also Amarasekare 2000;",26,short,task3/22885.label,task2/22885.in
22904,[CITATION_2],"and Jourani et al.",18,short,task3/22904.label,task2/22904.in
22909,[CITATION_1],".",1,very_short,task3/22909.label,task2/22909.in
22924,[CITATION_1],"From, we know that",18,short,task3/22924.label,task2/22924.in
22961,[CITATION_3],"and Zhou et al.",15,short,task3/22961.label,task2/22961.in
22963,[CITATION_2],"Bick et al (1993),",18,short,task3/22963.label,task2/22963.in
22963,[CITATION_3],"Kono et al (2005),",18,short,task3/22963.label,task2/22963.in
22963,[CITATION_4],"Cleary et al (1994),",20,short,task3/22963.label,task2/22963.in
22990,[CITATION_3],"He et al.",9,very_short,task3/22990.label,task2/22990.in
23015,[CITATION_1],"were obtained in.",17,short,task3/23015.label,task2/23015.in
23019,[CITATION_3],"), 1XKR",7,very_short,task3/23019.label,task2/23019.in
